,user_id,rating
8226,8227,115
45428,45429,115
31939,31940,115
31934,31935,115
31796,31797,115
7829,7830,115
47523,47524,115
45764,45765,115
47512,47513,115
31889,31890,115
23511,23512,115
45790,45791,115
13137,13138,115
4943,4944,115
1399,1400,115
10476,10477,115
17385,17386,115
9485,9486,115
11498,11499,115
14172,14173,115
5614,5615,115
25702,25703,115
7822,7823,115
45898,45899,115
47460,47461,115
11502,11503,115
35828,35829,115
25718,25719,115
47454,47455,115
23178,23179,115
25801,25802,115
45650,45651,115
789,790,115
47371,47372,115
25853,25854,115
25636,25637,115
11659,11660,115
25847,25848,115
20716,20717,115
1769,1770,115
1770,1771,115
1328,1329,115
35173,35174,115
35800,35801,115
8368,8369,115
45694,45695,115
5717,5718,115
19981,19982,115
31888,31889,115
47584,47585,115
18021,18022,115
35868,35869,115
20322,20323,115
8246,8247,115
47535,47536,115
45729,45730,115
34220,34221,115
5415,5416,115
46096,46097,115
618,619,115
7748,7749,115
9262,9263,115
4628,4629,115
17408,17409,115
4630,4631,115
9460,9461,115
8287,8288,115
47109,47110,115
25011,25012,115
48299,48300,115
17405,17406,115
24383,24384,115
22974,22975,115
47119,47120,115
17106,17107,115
10392,10393,115
34312,34313,115
35014,35015,115
24972,24973,115
17218,17219,115
844,845,115
10178,10179,115
2017,2018,115
32601,32602,115
7602,7603,115
35130,35131,115
13217,13218,115
49978,49979,115
32078,32079,115
13226,13227,115
9404,9405,115
36199,36200,115
44806,44807,115
44816,44817,115
13843,13844,115
50783,50784,115
11906,11907,115
31352,31353,115
49471,49472,115
48349,48350,115
47034,47035,115
12997,12998,115
5753,5754,115
47040,47041,115
26274,26275,115
9545,9546,115
48344,48345,115
5400,5401,115
26266,26267,115
9544,9545,115
7926,7927,115
4954,4955,115
11948,11949,115
45051,45052,115
46116,46117,115
47289,47290,115
36049,36050,115
9353,9354,115
26073,26074,115
7894,7895,115
821,822,115
35111,35112,115
47895,47896,115
11630,11631,115
7885,7886,115
23036,23037,115
1253,1254,115
36019,36020,115
45272,45273,115
20879,20880,115
19918,19919,115
23615,23616,115
17392,17393,115
13784,13785,115
23044,23045,115
16998,16999,115
31874,31875,115
7901,7902,115
24532,24533,115
46130,46131,115
23655,23656,115
20433,20434,115
50700,50701,115
49568,49569,115
35030,35031,115
13565,13566,115
16910,16911,115
46192,46193,115
45112,45113,115
9530,9531,115
14091,14092,115
13199,13200,115
31994,31995,115
18154,18155,115
7914,7915,115
26113,26114,115
26110,26111,115
17191,17192,115
5588,5589,115
20052,20053,115
11943,11944,115
14104,14105,115
24516,24517,115
26244,26245,115
25710,25711,115
21009,21010,115
2810,2811,115
37114,37115,115
30784,30785,115
27935,27936,115
29304,29305,115
27941,27942,115
30777,30778,115
37140,37141,115
30795,30796,115
41931,41932,115
37934,37935,115
9738,9739,115
15196,15197,115
15865,15866,115
37149,37150,115
6777,6778,115
37099,37100,115
9769,9770,115
27881,27882,115
9718,9719,115
27854,27855,115
33732,33733,115
42098,42099,115
52917,52918,115
8907,8908,115
8906,8907,115
37945,37946,115
29329,29330,115
15880,15881,115
10312,10313,115
42066,42067,115
15878,15879,115
22249,22250,115
52020,52021,115
19298,19299,115
21691,21692,115
52873,52874,115
37245,37246,115
22155,22156,115
28126,28127,115
30307,30308,115
41638,41639,115
2898,2899,115
18909,18910,115
39598,39599,115
11111,11112,115
28187,28188,115
33645,33646,115
29192,29193,115
15318,15319,115
28226,28227,115
15263,15264,115
16379,16380,115
28117,28118,115
19269,19270,115
41726,41727,115
9754,9755,115
39620,39621,115
9753,9754,115
33685,33686,115
29268,29269,115
29269,29270,115
41843,41844,115
2849,2850,115
8705,8706,115
15213,15214,115
41869,41870,115
257,258,115
30275,30276,115
42148,42149,115
37087,37088,115
29438,29439,115
33314,33315,115
33318,33319,115
4188,4189,115
8932,8933,115
12631,12632,115
39363,39364,115
51771,51772,115
15066,15067,115
27651,27652,115
2690,2691,115
29431,29432,115
51778,51779,115
15062,15063,115
42424,42425,115
27604,27605,115
6881,6882,115
21336,21337,115
39342,39343,115
42563,42564,115
19434,19435,115
42586,42587,115
33812,33813,115
19436,19437,115
12321,12322,115
42626,42627,115
36906,36907,115
6904,6905,115
18580,18581,115
15959,15960,115
32796,32797,115
2653,2654,115
5338,5339,115
16654,16655,115
9717,9718,115
21326,21327,115
4168,4169,115
18850,18851,115
42233,42234,115
6288,6289,115
37042,37043,115
18404,18405,115
27818,27819,115
52984,52985,115
51902,51903,115
11169,11170,115
33346,33347,115
2767,2768,115
27828,27829,115
4154,4155,115
3515,3516,115
42248,42249,115
39414,39415,115
18844,18845,115
33768,33769,115
52974,52975,115
21638,21639,115
42274,42275,115
21637,21638,115
12341,12342,115
42355,42356,115
21333,21334,115
33508,33509,115
18398,18399,115
39395,39396,115
27695,27696,115
2711,2712,115
39746,39747,115
37876,37877,115
5061,5062,115
30519,30520,115
40672,40673,115
28652,28653,115
37571,37572,115
6521,6522,115
52448,52449,115
40612,40613,115
9852,9853,115
28640,28641,115
40111,40112,115
33561,33562,115
12112,12113,115
52670,52671,115
18995,18996,115
169,170,115
15537,15538,115
52688,52689,115
10772,10773,115
33008,33009,115
15495,15496,115
19125,19126,115
12397,12398,115
37784,37785,115
28570,28571,115
52716,52717,115
40798,40799,115
10972,10973,115
40062,40063,115
40070,40071,115
40763,40764,115
40757,40758,115
10729,10730,115
4027,4028,115
9042,9043,115
28945,28946,115
21253,21254,115
21268,21269,115
37647,37648,115
8824,8825,115
5992,5993,115
3974,3975,115
52535,52536,115
3226,3227,115
52606,52607,115
28710,28711,115
15616,15617,115
28845,28846,115
28806,28807,115
16452,16453,115
30463,30464,115
16451,16452,115
3217,3218,115
5155,5156,115
32981,32982,115
52525,52526,115
52521,52522,115
52520,52521,115
16431,16432,115
40472,40473,115
30500,30501,115
15679,15680,115
40521,40522,115
3197,3198,115
28920,28921,115
5147,5148,115
33497,33498,115
3989,3990,115
16427,16428,115
40855,40856,115
28541,28542,115
52383,52384,115
39779,39780,115
17647,17648,115
22078,22079,115
30642,30643,115
5130,5131,115
52809,52810,115
19194,19195,115
18934,18935,115
29129,29130,115
52233,52234,115
16391,16392,115
37377,37378,115
29141,29142,115
39800,39801,115
15809,15810,115
33417,33418,115
32912,32913,115
19197,19198,115
9776,9777,115
52200,52201,115
19209,19210,115
37332,37333,115
28286,28287,115
33415,33416,115
33617,33618,115
39765,39766,115
29170,29171,115
37315,37316,115
18452,18453,115
41423,41424,115
18451,18452,115
37872,37873,115
52251,52252,115
33019,33020,115
8856,8857,115
39923,39924,115
19161,19162,115
4050,4051,115
37445,37446,115
37814,37815,115
41000,41001,115
37453,37454,115
28511,28512,115
5797,5798,115
15478,15479,115
40926,40927,115
52360,52361,115
37467,37468,115
12467,12468,115
30382,30383,115
10958,10959,115
33585,33586,115
41051,41052,115
37428,37429,115
41082,41083,115
15793,15794,115
21396,21397,115
16526,16527,115
41146,41147,115
5950,5951,115
39844,39845,115
12091,12092,115
41162,41163,115
16397,16398,115
22053,22054,115
30351,30352,115
6603,6604,115
29519,29520,115
37002,37003,115
3250,3251,115
9017,9018,115
43152,43153,115
4258,4259,115
12707,12708,115
38656,38657,115
11330,11331,115
2505,2506,115
51233,51234,115
27203,27204,115
16058,16059,115
2498,2499,115
38970,38971,115
17543,17544,115
31027,31028,115
3639,3640,115
38259,38260,115
18690,18691,115
32691,32692,115
7110,7111,115
33976,33977,115
43624,43625,115
43239,43240,115
2373,2374,115
16750,16751,115
31056,31057,115
39003,39004,115
43712,43713,115
21031,21032,115
12187,12188,115
6982,6983,115
53366,53367,115
43810,43811,115
38587,38588,115
17929,17930,115
22707,22708,115
14918,14919,115
16022,16023,115
30046,30047,115
32759,32760,115
26861,26862,115
39071,39072,115
43107,43108,115
43795,43796,115
27301,27302,115
2559,2560,115
36749,36750,115
33182,33183,115
9018,9019,115
36738,36739,115
31010,31011,115
2324,2325,115
3732,3733,115
33866,33867,115
43247,43248,115
9949,9950,115
12798,12799,115
6082,6083,115
38819,38820,115
31091,31092,115
38308,38309,115
21019,21020,115
51341,51342,115
29801,29802,115
43438,43439,115
36558,36559,115
29842,29843,115
12754,12755,115
27032,27033,115
33202,33203,115
9951,9952,115
10861,10862,115
27006,27007,115
12009,12010,115
17551,17552,115
38762,38763,115
43512,43513,115
38751,38752,115
6142,6143,115
19617,19618,115
26978,26979,115
38742,38743,115
51268,51269,115
22663,22664,115
33973,33974,115
36494,36495,115
38281,38282,115
43250,43251,115
51404,51405,115
29874,29875,115
19626,19627,115
2484,2485,115
16151,16152,115
38861,38862,115
38860,38861,115
6164,6165,115
51254,51255,115
17926,17927,115
38306,38307,115
27125,27126,115
43308,43309,115
22588,22589,115
27107,27108,115
2465,2466,115
19622,19623,115
7058,7059,115
21021,21022,115
43575,43576,115
53252,53253,115
43390,43391,115
51527,51528,115
6071,6072,115
10895,10896,115
2603,2604,115
16680,16681,115
9670,9671,115
3570,3571,115
12043,12044,115
27460,27461,115
36855,36856,115
10651,10652,115
36830,36831,115
39190,39191,115
14965,14966,115
42821,42822,115
17582,17583,115
20974,20975,115
27422,27423,115
16195,16196,115
4326,4327,115
29977,29978,115
6107,6108,115
51579,51580,115
36812,36813,115
12684,12685,115
53096,53097,115
11228,11229,115
5799,5800,115
22431,22432,115
14988,14989,115
39241,39242,115
11223,11224,115
2262,2263,115
53069,53070,115
27519,27520,115
2265,2266,115
32792,32793,115
2267,2268,115
16201,16202,115
30010,30011,115
27513,27514,115
27509,27510,115
3772,3773,115
39232,39233,115
4203,4204,115
18645,18646,115
12191,12192,115
470,471,115
30934,30935,115
42706,42707,115
9616,9617,115
9983,9984,115
53297,53298,115
6954,6955,115
22734,22735,115
42877,42878,115
38374,38375,115
17813,17814,115
29602,29603,115
29948,29949,115
51562,51563,115
39124,39125,115
16007,16008,115
11247,11248,115
22478,22479,115
51563,51564,115
30979,30980,115
2591,2592,115
8987,8988,115
34009,34010,115
5010,5011,115
3754,3755,115
27355,27356,115
36431,36432,115
10900,10901,115
51146,51147,115
2582,2583,115
30043,30044,115
30987,30988,115
27400,27401,115
11343,11344,115
9617,9618,115
16443,16444,114
8106,8107,114
47578,47579,114
38338,38339,114
24068,24069,114
38420,38421,114
38389,38390,114
16426,16427,114
37702,37703,114
16227,16228,114
16197,16198,114
13787,13788,114
24853,24854,114
30371,30372,114
38740,38741,114
29086,29087,114
49010,49011,114
38737,38738,114
29087,29088,114
35234,35235,114
967,968,114
39865,39866,114
47622,47623,114
38413,38414,114
39849,39850,114
13378,13379,114
19036,19037,114
34765,34766,114
29841,29842,114
10979,10980,114
39845,39846,114
35267,35268,114
20325,20326,114
35230,35231,114
3729,3730,114
47337,47338,114
10841,10842,114
18988,18989,114
38618,38619,114
35260,35261,114
38527,38528,114
11635,11636,114
39947,39948,114
6466,6467,114
48881,48882,114
15777,15778,114
3352,3353,114
38681,38682,114
15668,15669,114
13757,13758,114
31901,31902,114
37779,37780,114
24862,24863,114
40048,40049,114
29026,29027,114
3363,3364,114
31875,31876,114
38724,38725,114
38528,38529,114
11749,11750,114
40269,40270,114
37818,37819,114
38663,38664,114
24775,24776,114
3799,3800,114
35199,35200,114
11768,11769,114
24895,24896,114
48875,48876,114
3368,3369,114
13721,13722,114
47393,47394,114
47321,47322,114
48955,48956,114
28986,28987,114
29864,29865,114
38691,38692,114
47323,47324,114
16218,16219,114
40266,40267,114
38087,38088,114
4672,4673,114
34927,34928,114
15897,15898,114
37992,37993,114
39437,39438,114
24465,24466,114
16293,16294,114
48505,48506,114
3884,3885,114
24447,24448,114
15925,15926,114
30191,30192,114
24437,24438,114
38121,38122,114
48472,48473,114
48234,48235,114
24281,24282,114
48132,48133,114
29364,29365,114
16004,16005,114
34940,34941,114
9350,9351,114
16023,16024,114
6215,6216,114
38160,38161,114
16010,16011,114
39520,39521,114
9992,9993,114
48118,48119,114
39517,39518,114
17256,17257,114
35074,35075,114
29358,29359,114
32009,32010,114
32011,32012,114
39394,39395,114
15927,15928,114
3576,3577,114
18799,18800,114
3556,3557,114
48317,48318,114
38055,38056,114
1156,1157,114
6257,6258,114
13526,13527,114
7957,7958,114
48309,48310,114
39237,39238,114
38059,38060,114
13507,13508,114
3551,3552,114
38073,38074,114
13518,13519,114
34953,34954,114
18827,18828,114
39391,39392,114
13539,13540,114
6230,6231,114
10452,10453,114
24414,24415,114
48254,48255,114
48273,48274,114
18838,18839,114
39368,39369,114
20472,20473,114
24386,24387,114
1162,1163,114
39200,39201,114
18571,18572,114
16320,16321,114
24379,24380,114
39072,39073,114
15879,15880,114
32154,32155,114
39030,39031,114
8035,8036,114
10436,10437,114
16243,16244,114
18925,18926,114
30112,30113,114
48694,48695,114
1292,1293,114
1291,1292,114
34972,34973,114
6355,6356,114
29185,29186,114
15833,15834,114
3442,3443,114
24633,24634,114
31961,31962,114
11739,11740,114
39767,39768,114
48717,48718,114
18932,18933,114
24730,24731,114
13697,13698,114
3397,3398,114
35163,35164,114
17294,17295,114
37858,37859,114
29155,29156,114
29786,29787,114
39777,39778,114
18930,18931,114
20546,20547,114
9952,9953,114
18540,18541,114
37866,37867,114
38289,38290,114
3815,3816,114
6338,6339,114
37939,37940,114
18886,18887,114
29681,29682,114
24195,24196,114
11681,11682,114
20515,20516,114
6315,6316,114
10819,10820,114
17273,17274,114
35094,35095,114
39011,39012,114
47991,47992,114
39026,39027,114
47996,47997,114
39546,39547,114
30145,30146,114
3468,3469,114
35127,35128,114
18900,18901,114
24614,24615,114
29738,29739,114
24603,24604,114
38276,38277,114
39631,39632,114
38924,38925,114
5594,5595,114
24591,24592,114
39625,39626,114
3643,3644,114
38268,38269,114
18893,18894,114
3637,3638,114
20522,20523,114
4682,4683,114
44025,44026,114
15634,15635,114
14395,14396,114
42943,42944,114
45054,45055,114
36776,36777,114
36104,36105,114
42892,42893,114
5741,5742,114
42885,42886,114
2593,2594,114
26146,26147,114
26137,26138,114
14353,14354,114
19498,19499,114
14352,14353,114
14956,14957,114
16697,16698,114
26103,26104,114
4411,4412,114
36054,36055,114
42747,42748,114
6933,6934,114
30933,30934,114
31387,31388,114
14924,14925,114
35285,35286,114
42978,42979,114
36196,36197,114
16744,16745,114
31355,31356,114
31044,31045,114
26283,26284,114
27219,27220,114
19544,19545,114
43146,43147,114
7335,7336,114
27250,27251,114
43069,43070,114
33157,33158,114
36743,36744,114
14904,14905,114
19864,19865,114
42994,42995,114
26217,26218,114
27305,27306,114
11253,11254,114
26214,26215,114
42989,42990,114
1955,1956,114
15000,15001,114
9520,9521,114
26042,26043,114
45433,45434,114
45449,45450,114
45463,45464,114
27607,27608,114
6864,6865,114
2681,2682,114
19952,19953,114
6861,6862,114
25918,25919,114
1898,1899,114
45503,45504,114
27657,27658,114
35917,35918,114
5722,5723,114
42428,42429,114
27676,27677,114
15067,15068,114
2710,2711,114
45671,45672,114
35893,35894,114
27696,27697,114
14281,14282,114
42559,42560,114
1918,1919,114
42650,42651,114
36000,36001,114
18382,18383,114
30927,30928,114
7398,7399,114
4434,4435,114
27522,27523,114
16678,16679,114
45332,45333,114
27534,27535,114
2651,2652,114
25965,25966,114
1941,1942,114
6907,6908,114
26004,26005,114
31463,31464,114
42625,42626,114
2658,2659,114
36914,36915,114
42600,42601,114
25966,25967,114
4263,4264,114
43207,43208,114
19557,19558,114
44341,44342,114
43803,43804,114
2223,2224,114
10610,10611,114
26862,26863,114
26865,26866,114
26874,26875,114
44195,44196,114
31152,31153,114
26638,26639,114
44215,44216,114
18344,18345,114
2353,2354,114
44244,44245,114
7202,7203,114
31233,31234,114
26608,26609,114
26601,26602,114
7104,7105,114
14580,14581,114
9580,9581,114
14760,14761,114
44171,44172,114
43816,43817,114
43854,43855,114
43942,43943,114
26736,26737,114
19701,19702,114
31205,31206,114
43980,43981,114
10595,10596,114
44066,44067,114
44069,44070,114
43975,43976,114
14629,14630,114
4334,4335,114
14679,14680,114
26806,26807,114
43910,43911,114
2237,2238,114
43901,43902,114
2298,2299,114
10600,10601,114
19719,19720,114
44152,44153,114
26671,26672,114
44311,44312,114
7099,7100,114
14443,14444,114
14768,14769,114
11300,11301,114
44583,44584,114
2449,2450,114
2452,2453,114
27092,27093,114
44647,44648,114
27108,27109,114
27112,27113,114
36600,36601,114
43280,43281,114
44715,44716,114
14845,14846,114
44759,44760,114
43257,43258,114
7040,7041,114
36639,36640,114
27155,27156,114
43234,43235,114
27171,27172,114
7032,7033,114
31050,31051,114
7060,7061,114
2443,2444,114
44552,44553,114
16868,16869,114
26970,26971,114
26972,26973,114
26974,26975,114
9575,9576,114
16863,16864,114
44402,44403,114
26979,26980,114
7229,7230,114
2389,2390,114
44471,44472,114
26463,26464,114
19616,19617,114
43511,43512,114
5817,5818,114
14794,14795,114
26482,26483,114
31282,31283,114
14804,14805,114
19775,19776,114
16777,16778,114
14214,14215,114
11191,11192,114
7479,7480,114
37520,37521,114
46695,46696,114
3045,3046,114
3053,3054,114
28483,28484,114
37452,37453,114
7691,7692,114
3062,3063,114
3074,3075,114
46785,46786,114
7697,7698,114
11070,11071,114
37471,37472,114
25201,25202,114
6551,6552,114
37478,37479,114
17086,17087,114
17087,17088,114
28565,28566,114
13904,13905,114
37517,37518,114
25146,25147,114
41071,41072,114
1601,1602,114
9793,9794,114
28379,28380,114
37369,37370,114
35568,35569,114
19188,19189,114
46547,46548,114
41205,41206,114
28375,28376,114
11560,11561,114
41189,41190,114
46578,46579,114
46590,46591,114
4059,4060,114
15407,15408,114
41169,41170,114
28394,28395,114
10719,10720,114
46641,46642,114
46658,46659,114
6586,6587,114
15429,15430,114
1603,1604,114
46887,46888,114
46889,46890,114
1629,1630,114
46892,46893,114
1491,1492,114
5639,5640,114
28753,28754,114
40449,40450,114
4632,4633,114
47128,47129,114
47132,47133,114
19053,19054,114
28774,28775,114
13819,13820,114
7769,7770,114
24991,24992,114
10484,10485,114
24986,24987,114
35318,35319,114
24973,24974,114
40401,40402,114
10747,10748,114
24955,24956,114
11010,11011,114
47230,47231,114
1493,1494,114
37620,37621,114
10733,10734,114
37583,37584,114
15513,15514,114
40741,40742,114
13882,13883,114
46942,46943,114
16487,16488,114
3156,3157,114
31784,31785,114
28681,28682,114
40600,40601,114
1513,1514,114
47076,47077,114
28698,28699,114
40588,40589,114
25074,25075,114
19077,19078,114
28716,28717,114
1508,1509,114
40546,40547,114
11033,11034,114
28725,28726,114
15389,15390,114
28337,28338,114
25823,25824,114
41928,41929,114
42156,42157,114
6806,6807,114
19364,19365,114
27849,27850,114
35807,35808,114
20020,20021,114
45965,45966,114
2779,2780,114
42078,42079,114
25669,25670,114
15152,15153,114
20026,20027,114
19349,19350,114
4504,4505,114
25649,25650,114
19347,19348,114
46043,46044,114
41992,41993,114
25614,25615,114
6766,6767,114
19332,19333,114
45926,45927,114
6811,6812,114
27822,27823,114
42241,42242,114
42332,42333,114
42282,42283,114
37026,37027,114
42269,42270,114
30836,30837,114
15113,15114,114
37027,37028,114
14202,14203,114
42250,42251,114
15115,15116,114
42185,42186,114
27776,27777,114
37037,37038,114
45821,45822,114
30823,30824,114
15121,15122,114
5711,5712,114
27801,27802,114
15126,15127,114
19999,20000,114
31598,31599,114
7571,7572,114
1637,1638,114
11142,11143,114
46298,46299,114
41488,41489,114
28215,28216,114
20091,20092,114
4102,4103,114
18445,18446,114
1685,1686,114
4542,4543,114
4099,4100,114
15326,15327,114
1669,1670,114
41438,41439,114
37330,37331,114
41365,41366,114
15348,15349,114
19211,19212,114
25402,25403,114
31666,31667,114
2975,2976,114
17031,17032,114
19195,19196,114
20081,20082,114
4108,4109,114
41548,41549,114
30739,30740,114
16615,16616,114
35713,35714,114
41880,41881,114
41873,41874,114
16613,16614,114
28043,28044,114
17006,17007,114
41824,41825,114
41804,41805,114
25521,25522,114
18441,18442,114
46210,46211,114
15239,15240,114
28111,28112,114
25508,25509,114
25501,25502,114
28159,28160,114
15290,15291,114
28166,28167,114
16571,16572,114
37393,37394,114
38401,38402,114
22376,22377,114
20968,20969,114
49814,49815,114
581,582,114
51039,51040,114
51747,51748,114
22827,22828,114
504,505,114
34478,34479,114
49393,49394,114
9265,9266,114
607,608,114
34087,34088,114
49847,49848,114
33804,33805,114
22379,22380,114
34587,34588,114
21095,21096,114
22374,22375,114
5161,5162,114
52248,52249,114
50978,50979,114
21579,21580,114
23736,23737,114
4993,4994,114
32306,32307,114
49792,49793,114
32532,32533,114
8185,8186,114
21079,21080,114
4996,4997,114
52536,52537,114
488,489,114
687,688,114
21081,21082,114
9126,9127,114
22791,22792,114
22044,22045,114
33529,33530,114
86,87,114
17899,17900,114
21683,21684,114
51709,51710,114
8887,8888,114
669,670,114
23331,23332,114
51715,51716,114
22363,22364,114
34211,34212,114
51776,51777,114
53049,53050,114
8461,8462,114
50309,50310,114
20930,20931,114
22324,22325,114
50310,50311,114
51841,51842,114
51843,51844,114
23237,23238,114
21185,21186,114
22311,22312,114
51834,51835,114
51868,51869,114
20923,20924,114
8661,8662,114
50866,50867,114
4935,4936,114
32273,32274,114
49939,49940,114
50418,50419,114
20757,20758,114
23349,23350,114
9269,9270,114
17744,17745,114
21587,21588,114
10361,10362,114
34103,34104,114
34207,34208,114
52596,52597,114
50953,50954,114
84,85,114
692,693,114
515,516,114
8650,8651,114
52231,52232,114
21714,21715,114
21686,21687,114
51796,51797,114
23772,23773,114
50621,50622,114
34459,34460,114
22872,22873,114
10174,10175,114
53328,53329,114
12915,12916,114
12664,12665,114
21471,21472,114
34198,34199,114
52310,52311,114
52795,52796,114
11850,11851,114
34329,34330,114
51466,51467,114
12138,12139,114
23647,23648,114
23598,23599,114
21506,21507,114
12932,12933,114
33421,33422,114
51291,51292,114
8539,8540,114
32355,32356,114
51488,51489,114
32947,32948,114
8385,8386,114
33102,33103,114
51262,51263,114
32482,32483,114
53159,53160,114
22525,22526,114
49597,49598,114
21304,21305,114
22553,22554,114
50515,50516,114
17700,17701,114
416,417,114
23106,23107,114
21963,21964,114
51371,51372,114
51357,51358,114
52784,52785,114
51342,51343,114
13024,13025,114
33930,33931,114
13025,13026,114
49641,49642,114
51,52,114
9149,9150,114
22573,22574,114
592,593,114
23604,23605,114
33883,33884,114
9059,9060,114
32352,32353,114
52456,52457,114
33267,33268,114
21740,21741,114
22740,22741,114
21914,21915,114
8903,8904,114
22481,22482,114
12481,12482,114
21659,21660,114
49500,49501,114
865,866,114
797,798,114
21555,21556,114
34563,34564,114
373,374,114
17583,17584,114
50164,50165,114
49750,49751,114
34344,34345,114
8967,8968,114
22757,22758,114
21211,21212,114
33278,33279,114
9012,9013,114
50553,50554,114
49736,49737,114
8198,8199,114
21357,21358,114
50242,50243,114
50540,50541,114
49699,49700,114
51508,51509,114
22515,22516,114
53237,53238,114
20791,20792,114
52774,52775,114
23676,23677,114
33215,33216,114
32325,32326,114
12359,12360,114
21228,21229,114
22505,22506,114
32326,32327,114
22498,22499,114
12034,12035,114
20985,20986,114
33345,33346,114
17463,17464,114
8940,8941,114
22606,22607,114
50008,50009,114
8140,8141,114
51957,51958,114
5212,5213,114
50660,50661,114
52865,52866,114
134,135,114
9087,9088,114
9186,9187,114
710,711,114
10195,10196,114
34169,34170,114
8441,8442,114
23222,23223,114
13067,13068,114
23021,23022,114
21290,21291,114
32445,32446,114
4924,4925,114
52867,52868,114
100,101,114
17685,17686,114
50703,50704,114
50772,50773,114
21135,21136,114
17346,17347,114
50017,50018,114
33675,33676,114
50810,50811,114
9210,9211,114
11885,11886,114
11888,11889,114
23195,23196,114
50835,50836,114
21406,21407,114
242,243,114
22165,22166,114
23428,23429,114
22232,22233,114
33683,33684,114
11801,11802,114
32602,32603,114
22106,22107,114
21785,21786,114
50737,50738,114
33176,33177,114
32501,32502,114
34367,34368,114
33177,33178,114
8850,8851,114
22267,22268,114
52160,52161,114
23866,23867,114
545,546,114
21180,21181,114
23842,23843,114
708,709,114
32895,32896,114
17739,17740,114
33378,33379,114
21703,21704,114
253,254,114
34405,34406,114
34173,34174,114
17889,17890,114
34287,34288,114
17838,17839,114
33743,33744,114
17609,17610,114
52112,52113,114
50380,50381,114
9104,9105,114
12555,12556,114
22949,22950,114
10186,10187,114
39458,39459,113
7118,7119,113
43719,43720,113
26256,26257,113
19679,19680,113
46907,46908,113
16291,16292,113
9933,9934,113
24706,24707,113
46539,46540,113
8800,8801,113
35150,35151,113
16946,16947,113
56,57,113
18275,18276,113
7123,7124,113
43756,43757,113
47671,47672,113
43718,43719,113
8393,8394,113
3931,3932,113
23579,23580,113
53018,53019,113
13066,13067,113
46530,46531,113
9363,9364,113
16286,16287,113
3348,3349,113
7422,7423,113
26830,26831,113
37836,37837,113
47559,47560,113
39084,39085,113
44895,44896,113
39360,39361,113
8394,8395,113
34347,34348,113
7144,7145,113
10506,10507,113
33438,33439,113
9546,9547,113
1929,1930,113
4323,4324,113
19847,19848,113
10082,10083,113
24734,24735,113
1928,1929,113
15939,15940,113
40497,40498,113
46548,46549,113
29369,29370,113
45414,45415,113
43668,43669,113
24735,24736,113
17969,17970,113
637,638,113
5607,5608,113
11653,11654,113
6044,6045,113
17658,17659,113
14665,14666,113
46946,46947,113
4450,4451,113
47667,47668,113
11462,11463,113
37607,37608,113
799,800,113
15800,15801,113
25990,25991,113
38142,38143,113
9551,9552,113
47650,47651,113
50679,50680,113
36439,36440,113
24727,24728,113
40538,40539,113
25117,25118,113
50767,50768,113
7328,7329,113
39488,39489,113
46519,46520,113
52992,52993,113
14390,14391,113
3152,3153,113
51327,51328,113
14803,14804,113
53171,53172,113
2417,2418,113
39814,39815,113
17555,17556,113
15751,15752,113
17973,17974,113
24617,24618,113
2409,2410,113
33260,33261,113
19613,19614,113
31756,31757,113
52428,52429,113
31751,31752,113
19871,19872,113
9635,9636,113
14789,14790,113
10283,10284,113
31117,31118,113
28650,28651,113
3166,3167,113
45072,45073,113
16794,16795,113
16047,16048,113
39000,39001,113
34237,34238,113
8220,8221,113
27077,27078,113
50198,50199,113
5480,5481,113
36577,36578,113
1646,1647,113
3336,3337,113
3150,3151,113
11433,11434,113
40013,40014,113
6074,6075,113
36133,36134,113
44992,44993,113
47879,47880,113
2426,2427,113
7347,7348,113
15529,15530,113
1252,1253,113
14014,14015,113
3630,3631,113
45551,45552,113
10364,10365,113
19598,19599,113
40701,40702,113
6191,6192,113
33250,33251,113
50722,50723,113
47801,47802,113
40082,40083,113
10014,10015,113
18000,18001,113
34524,34525,113
39045,39046,113
52444,52445,113
24668,24669,113
33960,33961,113
18836,18837,113
31378,31379,113
36507,36508,113
16803,16804,113
50691,50692,113
26160,26161,113
26946,26947,113
31764,31765,113
5374,5375,113
2069,2070,113
3181,3182,113
50750,50751,113
32578,32579,113
2371,2372,113
8307,8308,113
43630,43631,113
43632,43633,113
33559,33560,113
3881,3882,113
8931,8932,113
15552,15553,113
35138,35139,113
40067,40068,113
51279,51280,113
22640,22641,113
40659,40660,113
21005,21006,113
21804,21805,113
50732,50733,113
37967,37968,113
18527,18528,113
31126,31127,113
53167,53168,113
9361,9362,113
52931,52932,113
18118,18119,113
26224,26225,113
7090,7091,113
53163,53164,113
9158,9159,113
24648,24649,113
24649,24650,113
40636,40637,113
2391,2392,113
7091,7092,113
26228,26229,113
39818,39819,113
33323,33324,113
11430,11431,113
20321,20322,113
11450,11451,113
39133,39134,113
22873,22874,113
4590,4591,113
6388,6389,113
2179,2180,113
32980,32981,113
47236,47237,113
52625,52626,113
45269,45270,113
20892,20893,113
40152,40153,113
49903,49904,113
7788,7789,113
26058,26059,113
40271,40272,113
40295,40296,113
39399,39400,113
8831,8832,113
52636,52637,113
18508,18509,113
23343,23344,113
15961,15962,113
24958,24959,113
4364,4365,113
5259,5260,113
13804,13805,113
7287,7288,113
50903,50904,113
24934,24935,113
8936,8937,113
46609,46610,113
